measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,11,Indonesia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,31.352560318195007,37.84199993268947,25.546119615037384
1,Deaths,154,Tunisia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.95567266699391,3.188669942143136,1.2894255370477783
1,Deaths,191,Zambia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,15.138617748440556,23.515201921182477,9.229624005117577
1,Deaths,27,Samoa,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,6.565447945627928,8.863736492659317,5.033040907581185
1,Deaths,76,Belgium,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.5156110814444441,0.5691361191750293,0.4527280452216063
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.368519717313345,4.267585448892924,2.6115593078940424
1,Deaths,90,Norway,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.7979021464183951,0.8728971776917553,0.6807545692136983
1,Deaths,77,Cyprus,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.4865801805628623,0.6000701202014792,0.3949224163794685
1,Deaths,109,Cuba,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.28179697242467644,0.3221723838686281,0.2413185005517143
1,Deaths,61,Republic of Moldova,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.709568165913256,4.180404325306634,3.3277112234740356
1,Deaths,108,Belize,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,2.6525036520156124,2.9819036664280643,2.336643163710637
1,Deaths,28,Solomon Islands,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,11.043556359705239,14.846117833738067,8.403943143888931
1,Deaths,107,Barbados,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.5305431179944795,0.6642592981876607,0.4140757486151334
1,Deaths,208,Guinea,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,22.765931686235152,33.28310970038171,16.052359597503745
1,Deaths,385,Puerto Rico,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.4741916779823185,0.5551442154558826,0.3957146336350748
1,Deaths,60,Lithuania,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.4599071384918227,3.8523363316689765,3.0554050431013784
1,Deaths,94,Switzerland,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.34492534184815155,0.3830119170812965,0.2854928516087904
1,Deaths,127,El Salvador,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.1869538263114197,4.163546413745264,2.4888441608956575
1,Deaths,14,Maldives,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.7633606558829915,4.8265035275880495,2.897326618873972
1,Deaths,175,Burundi,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,51.9107857245546,67.99748482563307,38.20291120724892
1,Deaths,30,Vanuatu,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,11.179233677273157,16.19838047093372,6.74545565728709
1,Deaths,210,Liberia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,14.65952450573952,27.253736581447185,8.980473375776342
1,Deaths,110,Dominica,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.63502037770786,4.819453924298378,2.804746738155118
1,Deaths,45,Bulgaria,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.2781805494041514,1.4762217217392466,1.1102457644613253
1,Deaths,92,Spain,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.6860943039578894,0.7603066120757894,0.5904422939643115
1,Deaths,125,Colombia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,2.0519956109922064,2.4519892630002014,1.7119531824414087
1,Deaths,380,Palau,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,8.058977155215073,10.282033678168967,6.29270239674152
1,Deaths,62,Russian Federation,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.8228742561031526,4.130202922485174,3.4939423136772643
1,Deaths,194,Lesotho,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,145.8259029943357,190.55094711457807,96.36219927098607
1,Deaths,91,Portugal,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.9874280852320638,2.1853575588933505,1.7417870389212649
1,Deaths,29,Tonga,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,4.576611004559322,6.297453350460794,3.420710119308721
1,Deaths,47,Czechia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.3034859498577859,0.3447135487773104,0.26568859394271443
1,Deaths,128,Guatemala,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,2.824689470304021,3.290320528493821,2.422035372668711
1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,39.439066925940764,51.14976977316448,27.90463396584885
1,Deaths,176,Comoros,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,43.595786488218984,60.25497051151305,30.895289106056037
1,Deaths,63,Ukraine,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,5.56974979018087,7.61536953343486,3.846290112114003
1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.9412651794336483,1.154391672875549,0.791137987334776
1,Deaths,186,Seychelles,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.65201423469919,4.337916389572998,3.077535153189322
1,Deaths,16,Philippines,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,23.40030483126684,27.886671574551176,19.434649302813515
1,Deaths,195,Namibia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,40.97143010385182,60.44536321461815,27.51034781310954
1,Deaths,143,Iraq,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,2.1690215917283733,2.937390728144895,1.5810862876747729
1,Deaths,78,Denmark,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.33300191686846486,0.36359614104909044,0.2948685463715657
1,Deaths,15,Myanmar,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,27.740508385728578,37.82326993932494,20.64816821673114
1,Deaths,48,Hungary,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.6443204094085515,0.7191248664770431,0.5640196574589457
1,Deaths,126,Costa Rica,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.1084426202585682,1.2354145672548273,0.9778207048722892
1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.356716745120714,1.6330417851152328,1.1114647309569892
1,Deaths,13,Malaysia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,6.146550183133113,7.481728950546028,5.28829906269985
1,Deaths,112,Grenada,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.36175584551609735,0.41032652932225827,0.314714272618902
1,Deaths,187,Somalia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,89.87909411950862,158.52106773478394,52.42290607037171
1,Deaths,139,Algeria,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.491007302221116,4.880272192267128,2.512149347356916
1,Deaths,93,Sweden,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.5314188840946633,0.5967208067526929,0.4449006650620087
1,Deaths,113,Guyana,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,6.36462417605578,8.299496647320083,4.891512928720833
1,Deaths,396,San Marino,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.36794891359201753,0.5101620949196344,0.22460951821970243
1,Deaths,162,Bhutan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,13.69812481433985,25.78654069252705,7.073727816655126
1,Deaths,98,Chile,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,2.305977978043401,2.5129681950570766,2.108585441924927
1,Deaths,161,Bangladesh,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,18.102783591581865,22.904811942426832,14.050959486912616
1,Deaths,206,Gambia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,23.387660612479678,36.09887235657804,16.114992137410983
1,Deaths,131,Nicaragua,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.438142248365276,4.52290333343206,2.8511379288361094
1,Deaths,179,Ethiopia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,27.570584463437342,32.88179175869611,23.153010466153432
1,Deaths,81,Germany,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.5422514994727626,0.594642936589861,0.4737872442932327
1,Deaths,129,Honduras,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,6.561003811980489,8.887212201177881,4.9084570299672405
